9606	10963	-	STIP1	stress induced phosphoprotein 1	protein-coding	125
9606	8379	-	MAD1L1	mitotic arrest deficient 1 like 1	protein-coding	124
9606	7296	-	TXNRD1	thioredoxin reductase 1	protein-coding	124
9606	728	-	C5AR1	complement C5a receptor 1	protein-coding	124
9606	706	-	TSPO	translocator protein	protein-coding	124
9606	7033	-	TFF3	trefoil factor 3	protein-coding	124
9606	6770	-	STAR	steroidogenic acute regulatory protein	protein-coding	124
9606	6580	-	SLC22A1	solute carrier family 22 member 1	protein-coding	124
9606	6361	-	CCL17	C-C motif chemokine ligand 17	protein-coding	124
9606	5244	-	ABCB4	ATP binding cassette subfamily B member 4	protein-coding	124
9606	4670	-	HNRNPM	heterogeneous nuclear ribonucleoprotein M	protein-coding	124
9606	4638	-	MYLK	myosin light chain kinase	protein-coding	124
9606	388	-	RHOB	ras homolog family member B	protein-coding	124
9606	3842	-	TNPO1	transportin 1	protein-coding	124
9606	3809	-	KIR2DS4	killer cell immunoglobulin like receptor, two Ig domains and short cytoplasmic tail 4	protein-coding	124
9606	10576	-	CCT2	chaperonin containing TCP1 subunit 2	protein-coding	124
9606	90	-	ACVR1	activin A receptor type 1	protein-coding	123
9606	6590	-	SLPI	secretory leukocyte peptidase inhibitor	protein-coding	123
9606	6103	-	RPGR	retinitis pigmentosa GTPase regulator	protein-coding	123
9606	5999	-	RGS4	regulator of G protein signaling 4	protein-coding	123
9606	57447	-	NDRG2	NDRG family member 2	protein-coding	123
9606	5716	-	PSMD10	proteasome 26S subunit, non-ATPase 10	protein-coding	123
9606	5660	-	PSAP	prosaposin	protein-coding	123
9606	55894	-	DEFB103B	defensin beta 103B	protein-coding	123
9606	5479	-	PPIB	peptidylprolyl isomerase B	protein-coding	123
9606	5424	-	POLD1	DNA polymerase delta 1, catalytic subunit	protein-coding	123
9606	477	-	ATP1A2	ATPase Na+/K+ transporting subunit alpha 2	protein-coding	123
9606	4751	-	NEK2	NIMA related kinase 2	protein-coding	123
9606	4218	-	RAB8A	RAB8A, member RAS oncogene family	protein-coding	123
9606	2796	-	GNRH1	gonadotropin releasing hormone 1	protein-coding	123
9606	2773	-	GNAI3	G protein subunit alpha i3	protein-coding	123
9606	2554	-	GABRA1	gamma-aminobutyric acid type A receptor alpha1 subunit	protein-coding	123
9606	1948	-	EFNB2	ephrin B2	protein-coding	123
9606	10492	-	SYNCRIP	synaptotagmin binding cytoplasmic RNA interacting protein	protein-coding	123
9606	9020	-	MAP3K14	mitogen-activated protein kinase kinase kinase 14	protein-coding	122
9606	885	-	CCK	cholecystokinin	protein-coding	122
9606	8647	-	ABCB11	ATP binding cassette subfamily B member 11	protein-coding	122
9606	859	-	CAV3	caveolin 3	protein-coding	122
9606	6428	-	SRSF3	serine and arginine rich splicing factor 3	protein-coding	122
9606	5707	-	PSMD1	proteasome 26S subunit, non-ATPase 1	protein-coding	122
9606	5700	-	PSMC1	proteasome 26S subunit, ATPase 1	protein-coding	122
9606	5683	-	PSMA2	proteasome subunit alpha 2	protein-coding	122
9606	5366	-	PMAIP1	phorbol-12-myristate-13-acetate-induced protein 1	protein-coding	122
9606	5336	-	PLCG2	phospholipase C gamma 2	protein-coding	122
9606	5047	-	PAEP	progestagen associated endometrial protein	protein-coding	122
9606	4173	-	MCM4	minichromosome maintenance complex component 4	protein-coding	122
9606	407029	-	MIR30A	microRNA 30a	ncRNA	122
9606	3783	-	KCNN4	potassium calcium-activated channel subfamily N member 4	protein-coding	122
9606	28234	-	SLCO1B3	solute carrier organic anion transporter family member 1B3	protein-coding	122
9606	27122	-	DKK3	dickkopf WNT signaling pathway inhibitor 3	protein-coding	122
9606	2627	-	GATA6	GATA binding protein 6	protein-coding	122
9606	2550	-	GABBR1	gamma-aminobutyric acid type B receptor subunit 1	protein-coding	122
9606	2170	-	FABP3	fatty acid binding protein 3	protein-coding	122
9606	210	-	ALAD	aminolevulinate dehydratase	protein-coding	122
9606	2053	-	EPHX2	epoxide hydrolase 2	protein-coding	122
9606	1630	-	DCC	DCC netrin 1 receptor	protein-coding	122
9606	1511	-	CTSG	cathepsin G	protein-coding	122
9606	1488	-	CTBP2	C-terminal binding protein 2	protein-coding	122
9606	148022	-	TICAM1	toll like receptor adaptor molecule 1	protein-coding	122
9606	116	-	ADCYAP1	adenylate cyclase activating polypeptide 1	protein-coding	122
9606	9388	-	LIPG	lipase G, endothelial type	protein-coding	121
9606	9378	-	NRXN1	neurexin 1	protein-coding	121
9606	79054	-	TRPM8	transient receptor potential cation channel subfamily M member 8	protein-coding	121
9606	6135	-	RPL11	ribosomal protein L11	protein-coding	121
9606	574501	-	MIR499A	microRNA 499a	ncRNA	121
9606	5520	-	PPP2R2A	protein phosphatase 2 regulatory subunit Balpha	protein-coding	121
9606	5187	-	PER1	period circadian regulator 1	protein-coding	121
9606	4646	-	MYO6	myosin VI	protein-coding	121
9606	406940	-	MIR148A	microRNA 148a	ncRNA	121
9606	4068	-	SH2D1A	SH2 domain containing 1A	protein-coding	121
9606	3984	-	LIMK1	LIM domain kinase 1	protein-coding	121
9606	3134	-	HLA-F	major histocompatibility complex, class I, F	protein-coding	121
9606	2739	-	GLO1	glyoxalase I	protein-coding	121
9606	1973	-	EIF4A1	eukaryotic translation initiation factor 4A1	protein-coding	121
9606	1601	-	DAB2	DAB2, clathrin adaptor protein	protein-coding	121
9606	10371	-	SEMA3A	semaphorin 3A	protein-coding	121
9606	9961	-	MVP	major vault protein	protein-coding	120
9606	9219	-	MTA2	metastasis associated 1 family member 2	protein-coding	120
9606	887	-	CCKBR	cholecystokinin B receptor	protein-coding	120
9606	7292	-	TNFSF4	TNF superfamily member 4	protein-coding	120
9606	699	-	BUB1	BUB1 mitotic checkpoint serine/threonine kinase	protein-coding	120
9606	6948	-	TCN2	transcobalamin 2	protein-coding	120
9606	6886	-	TAL1	TAL bHLH transcription factor 1, erythroid differentiation factor	protein-coding	120
9606	6497	-	SKI	SKI proto-oncogene	protein-coding	120
9606	5433	-	POLR2D	RNA polymerase II subunit D	protein-coding	120
9606	4739	-	NEDD9	neural precursor cell expressed, developmentally down-regulated 9	protein-coding	120
9606	4175	-	MCM6	minichromosome maintenance complex component 6	protein-coding	120
9606	3843	-	IPO5	importin 5	protein-coding	120
9606	3578	-	IL9	interleukin 9	protein-coding	120
9606	2875	-	GPT	glutamic--pyruvic transaminase	protein-coding	120
9606	2571	-	GAD1	glutamate decarboxylase 1	protein-coding	120
9606	2288	-	FKBP4	FK506 binding protein 4	protein-coding	120
9606	1889	-	ECE1	endothelin converting enzyme 1	protein-coding	120
9606	160	-	AP2A1	adaptor related protein complex 2 alpha 1 subunit	protein-coding	120
9606	114609	-	TIRAP	TIR domain containing adaptor protein	protein-coding	120
9606	110806307	-	STIN2-VNTR	serotonin transporter intronic VNTR enhancer	biological-region	120
9606	8932	-	MBD2	methyl-CpG binding domain protein 2	protein-coding	119
9606	8863	-	PER3	period circadian regulator 3	protein-coding	119
9606	8529	-	CYP4F2	cytochrome P450 family 4 subfamily F member 2	protein-coding	119
9606	8493	-	PPM1D	protein phosphatase, Mg2+/Mn2+ dependent 1D	protein-coding	119
9606	8204	-	NRIP1	nuclear receptor interacting protein 1	protein-coding	119
9606	7980	-	TFPI2	tissue factor pathway inhibitor 2	protein-coding	119
9606	7030	-	TFE3	transcription factor binding to IGHM enhancer 3	protein-coding	119
9606	6839	-	SUV39H1	suppressor of variegation 3-9 homolog 1	protein-coding	119
9606	6749	-	SSRP1	structure specific recognition protein 1	protein-coding	119
9606	6612	-	SUMO3	small ubiquitin-like modifier 3	protein-coding	119
9606	57167	-	SALL4	spalt like transcription factor 4	protein-coding	119
9606	5704	-	PSMC4	proteasome 26S subunit, ATPase 4	protein-coding	119
9606	5697	-	PYY	peptide YY	protein-coding	119
9606	5439	-	POLR2J	RNA polymerase II subunit J	protein-coding	119
9606	5435	-	POLR2F	RNA polymerase II subunit F	protein-coding	119
9606	410	-	ARSA	arylsulfatase A	protein-coding	119
9606	406910	-	MIR125A	microRNA 125a	ncRNA	119
9606	4005	-	LMO2	LIM domain only 2	protein-coding	119
9606	3561	-	IL2RG	interleukin 2 receptor subunit gamma	protein-coding	119
9606	3490	-	IGFBP7	insulin like growth factor binding protein 7	protein-coding	119
9606	2965	-	GTF2H1	general transcription factor IIH subunit 1	protein-coding	119
9606	2168	-	FABP1	fatty acid binding protein 1	protein-coding	119
9606	151	-	ADRA2B	adrenoceptor alpha 2B	protein-coding	119
9606	10935	-	PRDX3	peroxiredoxin 3	protein-coding	119
9606	9734	-	HDAC9	histone deacetylase 9	protein-coding	118
9606	8989	-	TRPA1	transient receptor potential cation channel subfamily A member 1	protein-coding	118
9606	8313	-	AXIN2	axin 2	protein-coding	118
9606	825	-	CAPN3	calpain 3	protein-coding	118
9606	79444	-	BIRC7	baculoviral IAP repeat containing 7	protein-coding	118
9606	7498	-	XDH	xanthine dehydrogenase	protein-coding	118
9606	7203	-	CCT3	chaperonin containing TCP1 subunit 3	protein-coding	118
9606	6628	-	SNRPB	small nuclear ribonucleoprotein polypeptides B and B1	protein-coding	118
9606	6329	-	SCN4A	sodium voltage-gated channel alpha subunit 4	protein-coding	118
9606	6319	-	SCD	stearoyl-CoA desaturase	protein-coding	118
9606	57650	-	CIP2A	cell proliferation regulating inhibitor of protein phosphatase 2A	protein-coding	118
9606	494324	-	MIR375	microRNA 375	ncRNA	118
9606	4502	-	MT2A	metallothionein 2A	protein-coding	118
9606	406982	-	MIR20A	microRNA 20a	ncRNA	118
9606	406933	-	MIR141	microRNA 141	ncRNA	118
9606	255239	-	ANKK1	ankyrin repeat and kinase domain containing 1	protein-coding	118
9606	2348	-	FOLR1	folate receptor 1	protein-coding	118
9606	2189	-	FANCG	Fanconi anemia complementation group G	protein-coding	118
9606	215	-	ABCD1	ATP binding cassette subfamily D member 1	protein-coding	118
9606	2035	-	EPB41	erythrocyte membrane protein band 4.1	protein-coding	118
9606	10454	-	TAB1	TGF-beta activated kinase 1 (MAP3K7) binding protein 1	protein-coding	118
9606	10298	-	PAK4	p21 (RAC1) activated kinase 4	protein-coding	118
9606	10097	-	ACTR2	ARP2 actin related protein 2 homolog	protein-coding	118
9606	9423	-	NTN1	netrin 1	protein-coding	117
9606	8929	-	PHOX2B	paired like homeobox 2b	protein-coding	117
9606	8874	-	ARHGEF7	Rho guanine nucleotide exchange factor 7	protein-coding	117
9606	871	-	SERPINH1	serpin family H member 1	protein-coding	117
9606	79648	-	MCPH1	microcephalin 1	protein-coding	117
9606	7307	-	U2AF1	U2 small nuclear RNA auxiliary factor 1	protein-coding	117
9606	5880	-	RAC2	Rac family small GTPase 2	protein-coding	117
9606	5608	-	MAP2K6	mitogen-activated protein kinase kinase 6	protein-coding	117
9606	5087	-	PBX1	PBX homeobox 1	protein-coding	117
9606	344	-	APOC2	apolipoprotein C2	protein-coding	117
9606	3306	-	HSPA2	heat shock protein family A (Hsp70) member 2	protein-coding	117
9606	3109	-	HLA-DMB	major histocompatibility complex, class II, DM beta	protein-coding	117
9606	29979	-	UBQLN1	ubiquilin 1	protein-coding	117
9606	2358	-	FPR2	formyl peptide receptor 2	protein-coding	117
9606	93986	-	FOXP2	forkhead box P2	protein-coding	116
9606	9217	-	VAPB	VAMP associated protein B and C	protein-coding	116
9606	7159	-	TP53BP2	tumor protein p53 binding protein 2	protein-coding	116
9606	7066	-	THPO	thrombopoietin	protein-coding	116
9606	6844	-	VAMP2	vesicle associated membrane protein 2	protein-coding	116
9606	6711	-	SPTBN1	spectrin beta, non-erythrocytic 1	protein-coding	116
9606	6340	-	SCNN1G	sodium channel epithelial 1 gamma subunit	protein-coding	116
9606	5962	-	RDX	radixin	protein-coding	116
9606	5886	-	RAD23A	RAD23 homolog A, nucleotide excision repair protein	protein-coding	116
9606	56852	-	RAD18	RAD18, E3 ubiquitin protein ligase	protein-coding	116
9606	54578	-	UGT1A6	UDP glucuronosyltransferase family 1 member A6	protein-coding	116
9606	5441	-	POLR2L	RNA polymerase II subunit L	protein-coding	116
9606	4985	-	OPRD1	opioid receptor delta 1	protein-coding	116
9606	4647	-	MYO7A	myosin VIIA	protein-coding	116
9606	4090	-	SMAD5	SMAD family member 5	protein-coding	116
9606	407024	-	MIR29B1	microRNA 29b-1	ncRNA	116
9606	340061	-	TMEM173	transmembrane protein 173	protein-coding	116
9606	2890	-	GRIA1	glutamate ionotropic receptor AMPA type subunit 1	protein-coding	116
9606	253260	-	RICTOR	RPTOR independent companion of MTOR complex 2	protein-coding	116
9606	23636	-	NUP62	nucleoporin 62	protein-coding	116
9606	2303	-	FOXC2	forkhead box C2	protein-coding	116
9606	23020	-	SNRNP200	small nuclear ribonucleoprotein U5 subunit 200	protein-coding	116
9606	148	-	ADRA1A	adrenoceptor alpha 1A	protein-coding	116
9606	1453	-	CSNK1D	casein kinase 1 delta	protein-coding	116
9606	134	-	ADORA1	adenosine A1 receptor	protein-coding	116
9606	1180	-	CLCN1	chloride voltage-gated channel 1	protein-coding	116
9606	11073	-	TOPBP1	DNA topoisomerase II binding protein 1	protein-coding	116
9606	10951	-	CBX1	chromobox 1	protein-coding	116
9606	10859	-	LILRB1	leukocyte immunoglobulin like receptor B1	protein-coding	116
9606	10801	-	SEPT9	septin 9	protein-coding	116
9606	1058	-	CENPA	centromere protein A	protein-coding	116
9606	10456	-	HAX1	HCLS1 associated protein X-1	protein-coding	116
9606	10383	-	TUBB4B	tubulin beta 4B class IVb	protein-coding	116
9606	10365	-	KLF2	Kruppel like factor 2	protein-coding	116
9606	10189	-	ALYREF	Aly/REF export factor	protein-coding	116
9606	8650	-	NUMB	NUMB, endocytic adaptor protein	protein-coding	115
9606	8408	-	ULK1	unc-51 like autophagy activating kinase 1	protein-coding	115
9606	8301	-	PICALM	phosphatidylinositol binding clathrin assembly protein	protein-coding	115
9606	7343	-	UBTF	upstream binding transcription factor, RNA polymerase I	protein-coding	115
9606	7222	-	TRPC3	transient receptor potential cation channel subfamily C member 3	protein-coding	115
9606	6559	-	SLC12A3	solute carrier family 12 member 3	protein-coding	115
9606	5689	-	PSMB1	proteasome subunit beta 1	protein-coding	115
9606	5600	-	MAPK11	mitogen-activated protein kinase 11	protein-coding	115
9606	53335	-	BCL11A	B-cell CLL/lymphoma 11A	protein-coding	115
9606	406958	-	MIR182	microRNA 182	ncRNA	115
9606	4069	-	LYZ	lysozyme	protein-coding	115
9606	3816	-	KLK1	kallikrein 1	protein-coding	115
9606	3704	-	ITPA	inosine triphosphatase	protein-coding	115
9606	3492	-	IGH	immunoglobulin heavy locus	protein-coding	115
9606	3394	-	IRF8	interferon regulatory factor 8	protein-coding	115
9606	3060	-	HCRT	hypocretin neuropeptide precursor	protein-coding	115
9606	2911	-	GRM1	glutamate metabotropic receptor 1	protein-coding	115
9606	2720	-	GLB1	galactosidase beta 1	protein-coding	115
9606	267	-	AMFR	autocrine motility factor receptor	protein-coding	115
9606	163	-	AP2B1	adaptor related protein complex 2 beta 1 subunit	protein-coding	115
9606	1441	-	CSF3R	colony stimulating factor 3 receptor	protein-coding	115
9606	1390	-	CREM	cAMP responsive element modulator	protein-coding	115
9606	865	-	CBFB	core-binding factor beta subunit	protein-coding	114
9606	7182	-	NR2C2	nuclear receptor subfamily 2 group C member 2	protein-coding	114
9606	7178	-	TPT1	tumor protein, translationally-controlled 1	protein-coding	114
9606	717	-	C2	complement C2	protein-coding	114
9606	6910	-	TBX5	T-box 5	protein-coding	114
9606	5885	-	RAD21	RAD21 cohesin complex component	protein-coding	114
9606	5686	-	PSMA5	proteasome subunit alpha 5	protein-coding	114
9606	5029	-	P2RY2	purinergic receptor P2Y2	protein-coding	114
9606	406996	-	MIR214	microRNA 214	ncRNA	114
9606	3145	-	HMBS	hydroxymethylbilane synthase	protein-coding	114
9606	3015	-	H2AFZ	H2A histone family member Z	protein-coding	114
9606	2962	-	GTF2F1	general transcription factor IIF subunit 1	protein-coding	114
9606	1984	-	EIF5A	eukaryotic translation initiation factor 5A	protein-coding	114
9606	171023	-	ASXL1	additional sex combs like 1, transcriptional regulator	protein-coding	114
9606	1581	-	CYP7A1	cytochrome P450 family 7 subfamily A member 1	protein-coding	114
9606	9582	-	APOBEC3B	apolipoprotein B mRNA editing enzyme catalytic subunit 3B	protein-coding	113
9606	930	-	CD19	CD19 molecule	protein-coding	113
9606	88	-	ACTN2	actinin alpha 2	protein-coding	113
9606	8000	-	PSCA	prostate stem cell antigen	protein-coding	113
9606	6955	-	TRA	T-cell receptor alpha locus	protein-coding	113
9606	6608	-	SMO	smoothened, frizzled class receptor	protein-coding	113
9606	6386	-	SDCBP	syndecan binding protein	protein-coding	113
9606	6037	-	RNASE3	ribonuclease A family member 3	protein-coding	113
9606	54567	-	DLL4	delta like canonical Notch ligand 4	protein-coding	113
9606	54209	-	TREM2	triggering receptor expressed on myeloid cells 2	protein-coding	113
9606	51366	-	UBR5	ubiquitin protein ligase E3 component n-recognin 5	protein-coding	113
9606	4256	-	MGP	matrix Gla protein	protein-coding	113
9606	406942	-	MIR150	microRNA 150	ncRNA	113
9606	3741	-	KCNA5	potassium voltage-gated channel subfamily A member 5	protein-coding	113
9606	3735	-	KARS	lysyl-tRNA synthetase	protein-coding	113
9606	3727	-	JUND	JunD proto-oncogene, AP-1 transcription factor subunit	protein-coding	113
9606	3604	-	TNFRSF9	TNF receptor superfamily member 9	protein-coding	113
9606	3170	-	FOXA2	forkhead box A2	protein-coding	113
9606	26121	-	PRPF31	pre-mRNA processing factor 31	protein-coding	113
9606	259	-	AMBP	alpha-1-microglobulin/bikunin precursor	protein-coding	113
9606	1856	-	DVL2	dishevelled segment polarity protein 2	protein-coding	113
9606	1829	-	DSG2	desmoglein 2	protein-coding	113
9606	1215	-	CMA1	chymase 1	protein-coding	113
9606	1141	-	CHRNB2	cholinergic receptor nicotinic beta 2 subunit	protein-coding	113
9606	10747	-	MASP2	mannan binding lectin serine peptidase 2	protein-coding	113
9606	10672	-	GNA13	G protein subunit alpha 13	protein-coding	113
9606	10461	-	MERTK	MER proto-oncogene, tyrosine kinase	protein-coding	113
9606	10131	-	TRAP1	TNF receptor associated protein 1	protein-coding	113
9606	8764	-	TNFRSF14	TNF receptor superfamily member 14	protein-coding	112
9606	8295	-	TRRAP	transformation/transcription domain associated protein	protein-coding	112
9606	8085	-	KMT2D	lysine methyltransferase 2D	protein-coding	112
9606	7919	-	DDX39B	DExD-box helicase 39B	protein-coding	112
9606	6957	-	TRB	T-cell receptor beta locus	protein-coding	112
9606	6768	-	ST14	suppression of tumorigenicity 14	protein-coding	112
9606	65217	-	PCDH15	protocadherin related 15	protein-coding	112
9606	64750	-	SMURF2	SMAD specific E3 ubiquitin protein ligase 2	protein-coding	112
9606	633	-	BGN	biglycan	protein-coding	112
9606	6091	-	ROBO1	roundabout guidance receptor 1	protein-coding	112
9606	563	-	AZGP1	alpha-2-glycoprotein 1, zinc-binding	protein-coding	112
9606	5440	-	POLR2K	RNA polymerase II subunit K	protein-coding	112
9606	5438	-	POLR2I	RNA polymerase II subunit I	protein-coding	112
9606	3959	-	LGALS3BP	galectin 3 binding protein	protein-coding	112
9606	3762	-	KCNJ5	potassium voltage-gated channel subfamily J member 5	protein-coding	112
9606	368	-	ABCC6	ATP binding cassette subfamily C member 6	protein-coding	112
9606	3636	-	INPPL1	inositol polyphosphate phosphatase like 1	protein-coding	112
9606	2891	-	GRIA2	glutamate ionotropic receptor AMPA type subunit 2	protein-coding	112
9606	2114	-	ETS2	ETS proto-oncogene 2, transcription factor	protein-coding	112
9606	1734	-	DIO2	iodothyronine deiodinase 2	protein-coding	112
9606	1118	-	CHIT1	chitinase 1	protein-coding	112
9606	110973015	-	LOC110973015	NOS3 5' regulatory region	biological-region	112
9606	11004	-	KIF2C	kinesin family member 2C	protein-coding	112
9606	10551	-	AGR2	anterior gradient 2, protein disulphide isomerase family member	protein-coding	112
9606	939	-	CD27	CD27 molecule	protein-coding	111
9606	79727	-	LIN28A	lin-28 homolog A	protein-coding	111
9606	6374	-	CXCL5	C-X-C motif chemokine ligand 5	protein-coding	111
9606	6277	-	S100A6	S100 calcium binding protein A6	protein-coding	111
9606	5893	-	RAD52	RAD52 homolog, DNA repair protein	protein-coding	111
9606	5883	-	RAD9A	RAD9 checkpoint clamp component A	protein-coding	111
9606	5706	-	PSMC6	proteasome 26S subunit, ATPase 6	protein-coding	111
9606	5629	-	PROX1	prospero homeobox 1	protein-coding	111
9606	5122	-	PCSK1	proprotein convertase subtilisin/kexin type 1	protein-coding	111
9606	4948	-	OCA2	OCA2 melanosomal transmembrane protein	protein-coding	111
9606	4659	-	PPP1R12A	protein phosphatase 1 regulatory subunit 12A	protein-coding	111
9606	4437	-	MSH3	mutS homolog 3	protein-coding	111
9606	3799	-	KIF5B	kinesin family member 5B	protein-coding	111
9606	292	-	SLC25A5	solute carrier family 25 member 5	protein-coding	111
9606	29127	-	RACGAP1	Rac GTPase activating protein 1	protein-coding	111
9606	2767	-	GNA11	G protein subunit alpha 11	protein-coding	111
9606	2191	-	FAP	fibroblast activation protein alpha	protein-coding	111
9606	1024	-	CDK8	cyclin dependent kinase 8	protein-coding	111
9606	10096	-	ACTR3	ARP3 actin related protein 3 homolog	protein-coding	111
9606	10048	-	RANBP9	RAN binding protein 9	protein-coding	111
9606	9446	-	GSTO1	glutathione S-transferase omega 1	protein-coding	110
9606	889	-	KRIT1	KRIT1, ankyrin repeat containing	protein-coding	110
9606	8467	-	SMARCA5	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 5	protein-coding	110
9606	8106	-	PABPN1	poly(A) binding protein nuclear 1	protein-coding	110
9606	8061	-	FOSL1	FOS like 1, AP-1 transcription factor subunit	protein-coding	110
9606	7155	-	TOP2B	DNA topoisomerase II beta	protein-coding	110
9606	6281	-	S100A10	S100 calcium binding protein A10	protein-coding	110
9606	57591	-	MKL1	megakaryoblastic leukemia (translocation) 1	protein-coding	110
9606	5685	-	PSMA4	proteasome subunit alpha 4	protein-coding	110
9606	5449	-	POU1F1	POU class 1 homeobox 1	protein-coding	110
9606	406948	-	MIR15A	microRNA 15a	ncRNA	110
9606	3945	-	LDHB	lactate dehydrogenase B	protein-coding	110
9606	3840	-	KPNA4	karyopherin subunit alpha 4	protein-coding	110
9606	25913	-	POT1	protection of telomeres 1	protein-coding	110
9606	2318	-	FLNC	filamin C	protein-coding	110
9606	1855	-	DVL1	dishevelled segment polarity protein 1	protein-coding	110
9606	136	-	ADORA2B	adenosine A2b receptor	protein-coding	110
9606	1128	-	CHRM1	cholinergic receptor muscarinic 1	protein-coding	110
9606	10468	-	FST	follistatin	protein-coding	110
9606	9970	-	NR1I3	nuclear receptor subfamily 1 group I member 3	protein-coding	109
9606	953	-	ENTPD1	ectonucleoside triphosphate diphosphohydrolase 1	protein-coding	109
9606	9414	-	TJP2	tight junction protein 2	protein-coding	109
9606	917	-	CD3G	CD3g molecule	protein-coding	109
9606	7850	-	IL1R2	interleukin 1 receptor type 2	protein-coding	109
9606	6495	-	SIX1	SIX homeobox 1	protein-coding	109
9606	64241	-	ABCG8	ATP binding cassette subfamily G member 8	protein-coding	109
9606	6098	-	ROS1	ROS proto-oncogene 1, receptor tyrosine kinase	protein-coding	109
9606	5898	-	RALA	RAS like proto-oncogene A	protein-coding	109
9606	5609	-	MAP2K7	mitogen-activated protein kinase kinase 7	protein-coding	109
9606	5160	-	PDHA1	pyruvate dehydrogenase E1 alpha 1 subunit	protein-coding	109
9606	4481	-	MSR1	macrophage scavenger receptor 1	protein-coding	109
9606	4174	-	MCM5	minichromosome maintenance complex component 5	protein-coding	109
9606	3980	-	LIG3	DNA ligase 3	protein-coding	109
9606	3915	-	LAMC1	laminin subunit gamma 1	protein-coding	109
9606	3426	-	CFI	complement factor I	protein-coding	109
9606	3108	-	HLA-DMA	major histocompatibility complex, class II, DM alpha	protein-coding	109
9606	27316	-	RBMX	RNA binding motif protein, X-linked	protein-coding	109
9606	27044	-	SND1	staphylococcal nuclease and tudor domain containing 1	protein-coding	109
9606	26354	-	GNL3	G protein nucleolar 3	protein-coding	109
9606	2592	-	GALT	galactose-1-phosphate uridylyltransferase	protein-coding	109
9606	23495	-	TNFRSF13B	TNF receptor superfamily member 13B	protein-coding	109
9606	2091	-	FBL	fibrillarin	protein-coding	109
9606	1308	-	COL17A1	collagen type XVII alpha 1 chain	protein-coding	109
9606	11197	-	WIF1	WNT inhibitory factor 1	protein-coding	109
9606	10318	-	TNIP1	TNFAIP3 interacting protein 1	protein-coding	109
9606	1001	-	CDH3	cadherin 3	protein-coding	109
9606	9507	-	ADAMTS4	ADAM metallopeptidase with thrombospondin type 1 motif 4	protein-coding	108
9606	915	-	CD3D	CD3d molecule	protein-coding	108
9606	84447	-	SYVN1	synoviolin 1	protein-coding	108
9606	6829	-	SUPT5H	SPT5 homolog, DSIF elongation factor subunit	protein-coding	108
9606	6789	-	STK4	serine/threonine kinase 4	protein-coding	108
9606	6317	-	SERPINB3	serpin family B member 3	protein-coding	108
9606	4938	-	OAS1	2'-5'-oligoadenylate synthetase 1	protein-coding	108
9606	4549	-	RNR1	s-rRNA	rRNA	108
9606	4211	-	MEIS1	Meis homeobox 1	protein-coding	108
9606	406976	-	MIR199A1	microRNA 199a-1	ncRNA	108
9606	3929	-	LBP	lipopolysaccharide binding protein	protein-coding	108
9606	3625	-	INHBB	inhibin beta B subunit	protein-coding	108
9606	2572	-	GAD2	glutamate decarboxylase 2	protein-coding	108
9606	2357	-	FPR1	formyl peptide receptor 1	protein-coding	108
9606	23534	-	TNPO3	transportin 3	protein-coding	108
9606	23236	-	PLCB1	phospholipase C beta 1	protein-coding	108
9606	11331	-	PHB2	prohibitin 2	protein-coding	108
9606	10575	-	CCT4	chaperonin containing TCP1 subunit 4	protein-coding	108
9606	10332	-	CLEC4M	C-type lectin domain family 4 member M	protein-coding	108
9606	9156	-	EXO1	exonuclease 1	protein-coding	107
9606	9113	-	LATS1	large tumor suppressor kinase 1	protein-coding	107
9606	8658	-	TNKS	tankyrase	protein-coding	107
9606	8294	-	HIST1H4I	histone cluster 1 H4 family member i	protein-coding	107
9606	7167	-	TPI1	triosephosphate isomerase 1	protein-coding	107
9606	6732	-	SRPK1	SRSF protein kinase 1	protein-coding	107
9606	6473	-	SHOX	short stature homeobox	protein-coding	107
9606	6440	-	SFTPC	surfactant protein C	protein-coding	107
9606	6389	-	SDHA	succinate dehydrogenase complex flavoprotein subunit A	protein-coding	107
9606	602	-	BCL3	B-cell CLL/lymphoma 3	protein-coding	107
9606	5783	-	PTPN13	protein tyrosine phosphatase, non-receptor type 13	protein-coding	107
9606	5715	-	PSMD9	proteasome 26S subunit, non-ATPase 9	protein-coding	107
9606	56288	-	PARD3	par-3 family cell polarity regulator	protein-coding	107
9606	4267	-	CD99	CD99 molecule (Xg blood group)	protein-coding	107
9606	4043	-	LRPAP1	LDL receptor related protein associated protein 1	protein-coding	107
9606	3839	-	KPNA3	karyopherin subunit alpha 3	protein-coding	107
9606	3608	-	ILF2	interleukin enhancer binding factor 2	protein-coding	107
9606	3248	-	HPGD	15-hydroxyprostaglandin dehydrogenase	protein-coding	107
9606	26585	-	GREM1	gremlin 1, DAN family BMP antagonist	protein-coding	107
9606	2520	-	GAST	gastrin	protein-coding	107
9606	23291	-	FBXW11	F-box and WD repeat domain containing 11	protein-coding	107
9606	2217	-	FCGRT	Fc fragment of IgG receptor and transporter	protein-coding	107
9606	2206	-	MS4A2	membrane spanning 4-domains A2	protein-coding	107
9606	1717	-	DHCR7	7-dehydrocholesterol reductase	protein-coding	107
9606	140885	-	SIRPA	signal regulatory protein alpha	protein-coding	107
9606	1152	-	CKB	creatine kinase B	protein-coding	107
9606	106144573	-	HBA-LCR	alpha-globin locus control region	biological-region	107
